id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
104.0,0.15574586557703762,0.39138673344074454,0.06825665168376421,0.2601908788717399,0.9890593472728632,0.1352134911445591,0.591413422037831,0.268235141800449,177.88250010311148,2055.492545619612
105.0,0.2023593653273452,0.739585421859865,0.2712812178092193,0.23071628105626296,0.9960274939799786,0.1495091959534413,0.428312078827604,0.363628670725773,209.46473474279878,2132.569571340932
106.0,0.21172430732687503,0.6016964313706971,0.061044986775387555,0.2354131908767486,0.9994827102245126,0.1491691186562792,0.9604505281047978,0.2978954521708823,196.6782257975038,2088.2683205570706
107.0,0.15239777548978778,0.47950735498357416,0.14240689974346382,0.36565205983060906,0.9750386618774222,0.1492827233875533,0.7222338483796136,0.3065405785478324,59.435705774693545,1887.321734696581
108.0,0.30103269360663326,0.8196067123282051,0.09397156828041331,0.15152735318529614,0.9866755845022833,0.1377625436975465,0.534997803759,0.36732505777483426,100.30143351545838,1959.9286713909166
109.0,0.20928925240906307,0.09687778707889405,0.09425155448321926,0.254724631465255,0.9554279670986178,0.06405972519218676,0.9490195806571058,0.19095034821619683,4.466107037447774,1800.389279075226
110.0,0.31554085452546815,0.5478335092829444,0.05461053511408792,0.1784369497072692,0.9433633278783355,0.14594733992332154,0.7592507691676397,0.2118898317216658,131.94027335368756,1959.8263022755748
111.0,0.2031798659718413,0.52368710878985,0.07429747383349317,0.20035228700265817,0.9923900172790637,0.14016363858651143,0.7203586163361588,0.3016419927070068,213.8460979425829,2109.2173031695866
112.0,0.25757498697003883,0.42925804407719187,0.010266237154318236,0.22175581276806558,0.9231400765891521,0.14870625301916593,1.112286869249334,0.2124669224054634,53.798142752243116,1849.7213147900216
113.0,0.19938694969585272,0.6056058433772892,0.1757419823506754,0.1970831301036563,0.9397899020428553,0.1486130390041612,0.6405832777775577,0.3307331061137838,142.92842167669264,2002.777307482689
114.0,0.20687788179903116,0.7738868102053498,0.016901506137387168,0.15283138213545497,0.9806436332423932,0.11185385396495366,0.7650725868614751,0.3557832937146774,135.49651959491354,1981.1437082273055
115.0,0.1919959263827059,0.7069926381199904,0.05488174242575328,0.15406474089009772,0.9986458197063254,0.13334473409444877,0.5908336553955744,0.3595408443641269,86.1873872007737,1882.1105592385525
116.0,0.2351008956274742,0.718368636788569,0.05885260113477764,0.2968796174911631,0.9997827426599847,0.13508579572807483,0.6891020543431694,0.3769877996508372,20.63017028478797,1816.5533423225666
117.0,0.24453281405071772,0.4345079426601545,0.030181213641016447,0.19741257784016827,0.9904758305361675,0.13848704773030188,0.4885972056752376,0.18400391859405385,122.60206270225436,1982.4509485082503
118.0,0.19174562850706178,0.8705232816285029,0.07857297963253695,0.20951632871512782,0.665028592140436,0.05092157537660517,0.765798891135922,0.3398198877940457,217.9489439226679,2273.25639982649
119.0,0.1930490816858837,0.7530310502649034,0.0193906194035523,0.25744346497288684,0.9992566209297098,0.11552078870144349,1.1451919541157403,0.3253497068581243,97.80902905541706,1957.436266930875
120.0,0.1501814486489445,0.628436107219753,0.10552567455011391,0.30203458179491727,0.9997877433753313,0.14978133084684955,0.5676623181350569,0.35865298979811594,58.335659131575945,1886.2216880534631
121.0,0.277668510258482,0.8339184741219794,0.09859338966450909,0.27963084601521715,0.9943275820058775,0.14459582334661467,0.8597979981993331,0.382289707690845,200.17908548259388,2123.2839220807273
