PPT,Condition,Correct,RT
106,1,1,0.435947
106,1,1,0.374035
106,2,1,0.449785
106,1,1,0.346209
106,1,1,0.376293
106,1,1,0.413186
106,1,1,0.393644
106,2,1,0.403117
106,1,1,0.38202
106,1,1,0.594694
106,1,1,0.334187
106,2,1,0.612263
106,1,1,0.351629
106,1,1,0.388357
106,2,1,0.472399
106,1,1,0.360533
106,2,1,0.574145
106,2,1,0.522182
106,2,1,0.472973
106,2,1,0.485727
106,2,1,0.365995
106,2,1,0.426865
106,2,1,0.349543
106,2,1,0.394916
106,1,1,0.447093
106,1,1,0.472514
106,2,1,0.416319
106,2,1,0.48581
106,1,1,0.486009
106,1,1,0.443545
106,2,1,0.453008
106,2,1,0.398475
106,1,1,0.386376
106,1,1,0.677884
106,2,1,0.404888
106,1,1,0.401776
106,2,1,0.469302
106,2,1,0.477385
106,1,1,0.677192
106,2,1,0.82942
106,2,1,0.495659
106,1,1,0.399861
106,2,1,0.4028
106,1,1,0.397563
106,2,1,0.447625
106,1,1,0.401092
106,2,1,0.449308
106,1,1,0.985132
106,1,0,1.995005
106,1,1,0.636651
106,2,1,0.424556
106,1,1,0.46736
106,2,1,0.540191
106,2,0,0.482311
106,2,1,0.867074
106,2,1,0.548038
106,2,1,0.487746
106,2,1,0.550879
106,2,1,0.540385
106,1,1,0.498662
106,2,1,0.53005
106,2,1,0.611597
106,1,1,0.455142
106,1,1,0.496585
106,2,1,0.523199
106,2,1,0.730028
106,2,1,0.487023
106,1,1,0.48717
106,1,1,0.409531
106,1,1,0.402496
106,1,1,0.341287
106,1,1,0.306685
106,1,1,0.416007
106,2,1,0.546606
106,1,1,0.350165
106,2,1,0.571567
106,1,1,0.367754
106,1,1,0.388513
106,1,1,0.330711
106,1,1,0.568819
106,2,1,0.435995
106,1,1,0.406319
106,1,1,0.425119
106,2,1,1.051345
106,1,1,0.369676
106,1,1,0.398426
106,2,1,0.461692
106,1,1,0.374506
106,2,1,1.214846
106,1,1,0.386144
106,2,1,0.484578
106,2,1,0.38869
106,2,1,0.384149
106,1,1,0.395599
106,2,1,0.863047
106,2,1,0.57642
106,1,1,0.508565
106,1,1,0.89914
106,1,1,0.591546
106,1,1,0.336393
106,1,1,0.509018
106,1,1,0.516474
106,1,1,0.387943
106,2,1,0.45599
106,2,1,0.649565
106,1,1,0.431812
106,2,1,0.602586
106,2,1,0.523946
106,2,1,0.610765
106,1,1,0.742319
106,1,1,0.400733
106,1,1,0.404181
106,2,1,0.430605
106,1,1,0.406421
106,2,1,0.505157
106,2,1,0.431965
106,2,1,0.467379
106,1,1,0.539458
106,2,1,0.609715
106,2,1,0.612512
106,2,1,0.479373
106,2,1,0.343496
106,2,1,0.415478
106,2,1,0.515055
106,1,1,0.450577
106,2,1,0.851971
106,2,1,0.439242
106,1,1,0.505388
106,1,1,0.379454
106,1,1,0.352256
106,1,1,0.341649
106,1,1,0.36372
106,2,1,0.485321
106,1,1,0.372827
106,2,0,0.318036
106,2,0,0.484148
106,1,1,0.427606
106,1,1,0.429676
106,1,1,0.434624
